timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1729263600,Oct 18 2024 - 3:00pm,complete,N/A,Al Hilal,Al Feiha,Radu Petrescu,7,3.00,0.67,2.38,1.08,3,0,3,1,1,0,"5,65,81","",9,2,0,0,2,0,0,0,1,1,21,8,10,5,10,3,17,12,63,37,1.98,1.18,2.55,1.03,3.09,67,67,67,67,25,25,67,42,84,11.00,4.50,1.05,15.66,17.98,1.02,1.20,1.60,2.30,1.95,1.73,Kingdom Arena (Ar-Riyāḍ (Riyadh))
1729274400,Oct 18 2024 - 6:00pm,complete,N/A,Al Shabab,Al Nassr,Darío Herrera,7,2.00,3.00,1.92,2.23,1,2,3,0,0,0,"90","69,90'7",9,7,3,0,4,1,2,1,1,4,14,18,4,6,7,8,10,12,41,59,1.56,2.06,1.30,1.60,2.84,42,67,67,25,25,42,84,50,84,9.17,2.50,4.91,4.30,1.57,1.18,1.60,2.50,4.50,1.60,2.25,Al-Shabab Club Stadium (Riyadh)
1729350300,Oct 19 2024 - 3:05pm,complete,N/A,Al Raed,Al Wahda,Shukri Al Hanfosh,N/A,0.00,0.00,0.62,0.67,2,2,4,0,0,0,"53,65","47,90'5",4,7,2,0,2,0,1,1,1,1,9,20,4,8,5,6,14,7,48,52,0.63,1.09,1.05,1.69,3.50,50,75,50,25,25,25,50,50,100,7.50,4.50,2.32,3.50,3.00,1.31,1.85,3.47,6.89,1.73,2.00,N/A
1729351200,Oct 19 2024 - 3:20pm,complete,N/A,Dhamk,Al Taawon,Abdulsamad Bakri,7,2.00,0.00,1.46,1.31,2,2,4,1,0,1,"60,77","27,85",5,4,2,0,4,0,0,2,0,4,11,9,4,3,3,3,13,9,43,57,1.40,1.16,1.11,0.83,2.00,42,42,42,17,0,17,59,25,59,8.67,6.50,2.91,3.32,2.47,1.30,2.04,3.75,7.50,1.83,1.83,Dhamak Club Stadium (Khamis Mushait)
1729360800,Oct 19 2024 - 6:00pm,complete,N/A,Al Ittihad,Al Quadisiya,Sergey Karasev,7,3.00,1.33,2.85,1.77,3,1,4,2,1,1,"7,67,81","20",6,5,1,0,1,0,1,0,1,0,10,13,6,6,4,7,9,11,48,52,1.85,1.42,0.00,0.00,3.33,67,67,67,34,34,17,50,67,84,9.66,4.33,1.63,4.17,4.17,1.17,1.53,2.32,5.70,1.62,2.20,King Abdullah Sports City (Jeddah)
1729435500,Oct 20 2024 - 2:45pm,complete,N/A,Al Fateh,Al Kholood,N/A,N/A,1.00,1.00,1.15,0.85,1,1,2,1,0,1,"54","9",6,9,0,0,1,0,0,0,1,0,13,8,8,5,5,3,8,12,54,46,1.11,1.18,0.00,0.00,2.67,50,50,50,33,17,17,50,50,100,8.00,3.33,2.16,3.53,3.13,1.28,1.88,3.30,6.00,1.73,2.00,N/A
1729437600,Oct 20 2024 - 3:20pm,complete,N/A,Al Akhdoud,Al Riyadh,N/A,7,0.33,1.33,0.69,1.15,0,1,1,0,0,0,"","53",5,3,4,0,3,0,1,3,2,1,10,4,5,3,5,1,14,8,63,37,1.21,1.51,0.00,0.00,2.84,50,84,67,17,17,33,50,50,50,10.66,5.67,2.10,3.46,3.11,1.28,1.97,3.20,6.25,1.80,1.91,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1729447200,Oct 20 2024 - 6:00pm,complete,N/A,Al Ittifaq,Al Orubah,N/A,N/A,1.00,0.25,0.75,0.85,2,3,5,3,2,1,"44,45'11","12,74,84",3,7,2,1,4,0,2,1,1,3,3,10,2,6,1,4,13,17,51,49,1.34,1.06,0.00,0.00,2.59,25,67,54,13,13,38,84,29,84,7.58,2.75,1.58,3.84,4.95,1.28,1.88,3.30,6.25,1.91,1.80,N/A
1729782900,Oct 24 2024 - 3:15pm,complete,N/A,Al Orubah,Al Shabab,N/A,N/A,3.00,2.00,1.15,1.62,0,3,3,1,0,1,"","38,64,90'4",2,4,0,0,1,0,0,0,1,0,10,13,4,4,2,5,8,12,39,61,1.11,0.79,0.99,1.39,1.00,0,0,0,0,0,0,42,0,59,4.33,7.50,3.55,3.33,1.97,1.33,1.98,3.55,7.00,1.77,1.90,N/A
1729792800,Oct 24 2024 - 6:00pm,complete,N/A,Al Riyadh,Al Ittihad,Sami Al Jires,8,2.00,2.00,1.46,1.92,0,1,1,1,0,1,"","45'2",4,5,2,1,3,0,2,1,0,3,10,13,4,7,3,5,7,8,26,74,1.20,1.00,0.92,1.62,3.00,67,84,84,33,0,17,50,67,100,9.67,4.00,5.83,4.80,1.39,1.17,1.55,2.38,4.20,1.62,2.10,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1729792800,Oct 24 2024 - 6:00pm,complete,N/A,Al Wahda,Al Khaleej,N/A,N/A,1.25,1.00,0.86,1.38,1,3,4,1,1,0,"45'1","55,59,72",4,6,2,0,0,0,0,2,0,0,12,16,4,12,6,2,11,12,44,56,1.23,0.90,1.27,2.04,3.09,54,71,54,42,29,13,88,42,84,5.42,5.25,2.32,3.34,2.99,1.30,1.93,3.30,6.25,1.67,2.05,N/A
1729867200,Oct 25 2024 - 2:40pm,complete,N/A,Al Quadisiya,Dhamk,Jesús Valenzuela Sáez,8,2.00,0.00,2.23,0.69,2,1,3,1,1,0,"39,88","90'5",2,2,2,0,1,0,0,2,0,1,14,11,6,4,4,7,17,13,55,45,1.54,1.26,1.40,1.16,2.84,34,50,50,34,34,17,100,50,50,9.66,4.67,1.60,3.99,5.07,1.26,1.81,2.97,5.57,1.80,1.85,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1729868700,Oct 25 2024 - 3:05pm,complete,N/A,Al Kholood,Al Nassr,Georgi Kabakov,8,0.33,3.00,1.54,2.23,3,3,6,4,2,2,"12,28,71","16,24,90'5",1,13,3,0,2,0,0,3,0,2,11,19,8,9,1,7,10,16,33,67,1.25,1.90,1.28,2.27,4.00,67,84,84,50,50,50,67,84,100,9.33,3.33,8.35,5.86,1.24,1.14,1.43,2.10,3.43,1.85,1.83,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1729879200,Oct 25 2024 - 6:00pm,complete,N/A,Al Ahli,Al Akhdoud,N/A,8,2.00,1.00,2.08,1.08,1,1,2,1,0,1,"62","45'6",7,6,2,0,5,0,1,1,1,4,23,18,13,6,7,6,11,13,66,34,2.30,1.84,2.53,1.55,3.67,67,84,67,50,33,50,84,50,100,12.00,4.00,1.26,5.67,7.58,1.16,1.50,2.28,3.92,1.77,1.91,King Abdullah Sports City (Jeddah)
1729954800,Oct 26 2024 - 3:00pm,complete,N/A,Al Feiha,Al Ittifaq,N/A,8,1.00,2.33,0.92,1.93,1,1,2,1,1,0,"28","53",5,6,1,0,3,0,0,1,1,2,8,16,4,6,3,5,11,15,44,56,1.27,1.49,0.92,1.47,3.00,50,84,50,34,34,50,84,50,84,8.00,4.00,3.75,3.46,1.87,1.26,1.92,3.14,5.90,1.79,1.87,Al Majma'ah Sports City Stadium (Al Majma'ah)
1729955100,Oct 26 2024 - 3:05pm,complete,N/A,Al Raed,Al Fateh,N/A,8,0.33,0.00,0.62,0.62,2,1,3,1,1,0,"45'2,65","85",4,10,5,0,4,0,1,4,2,2,12,22,3,3,5,7,16,13,50,50,0.77,1.23,0.90,1.24,2.34,34,67,50,17,0,0,34,50,100,9.00,4.34,2.50,3.25,2.75,1.30,1.93,3.30,6.25,1.67,2.05,Al Raid Club Stadium (Buraydah (Buraidah))
1729965600,Oct 26 2024 - 6:00pm,complete,N/A,Al Hilal,Al Taawon,Andrés José Rojas Noguera,8,3.00,0.33,2.38,1.31,2,0,2,1,1,0,"15,62","",6,2,2,0,0,0,1,1,0,0,13,7,8,3,4,2,19,16,55,45,2.17,1.05,1.59,0.80,3.34,67,84,84,50,17,17,84,67,84,11.67,5.33,1.25,6.25,9.50,1.10,1.35,1.93,3.10,1.70,2.00,Kingdom Arena (Ar-Riyāḍ (Riyadh))
1730386200,Oct 31 2024 - 2:50pm,complete,N/A,Al Shabab,Al Wahda,Majed Al Shamrani,N/A,1.50,0.33,1.92,0.67,3,1,4,1,1,0,"35,52,61","90'1",4,5,3,1,0,0,1,3,0,0,18,16,8,7,6,6,10,9,60,40,1.49,1.29,1.84,1.68,3.34,59,75,59,34,17,29,59,46,88,10.08,3.92,1.51,4.25,5.62,1.25,1.77,3.00,5.75,1.83,1.85,N/A
1730387400,Oct 31 2024 - 3:10pm,complete,N/A,Al Akhdoud,Al Orubah,Mohammed Al Hoaish,9,0.25,0.80,0.69,0.85,4,0,4,1,1,0,"45'5,64,81,83","",7,2,0,0,0,0,0,0,0,0,12,9,5,0,4,6,11,10,48,52,1.21,1.06,1.33,0.66,2.78,43,75,65,20,20,53,63,33,75,8.50,5.45,2.01,3.46,3.57,1.27,2.02,3.28,6.10,1.79,1.87,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1730397600,Oct 31 2024 - 6:00pm,complete,N/A,Al Ittihad,Al Ahli,Jesús Valenzuela Sáez,9,3.00,1.00,2.85,1.69,1,0,1,1,1,0,"42","",7,6,1,0,3,0,0,1,0,3,13,11,5,4,4,4,14,16,50,50,1.85,1.37,1.30,1.13,3.38,63,75,63,38,25,25,50,75,88,9.75,3.75,2.12,3.71,3.06,1.12,1.41,2.01,3.22,1.36,2.79,King Abdullah Sports City (Jeddah)
1730471700,Nov 01 2024 - 2:35pm,complete,N/A,Al Khaleej,Al Raed,N/A,9,1.00,1.75,1.15,0.77,4,0,4,2,2,0,"39,45'3,75,90'1","",12,6,4,0,1,0,1,3,1,0,21,10,9,4,9,3,16,8,55,45,1.07,1.18,2.28,0.93,2.00,25,50,38,13,13,25,50,25,75,6.25,4.50,2.25,3.20,3.25,1.38,2.10,3.85,7.50,1.83,1.85,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1730474100,Nov 01 2024 - 3:15pm,complete,N/A,Dhamk,Al Riyadh,Shukri Al Hanfosh,9,1.75,1.75,1.46,1.15,2,2,4,2,1,1,"42,90'1","23,68",7,5,3,0,2,0,2,1,1,1,24,7,12,4,8,2,14,18,60,40,1.33,1.51,2.42,0.98,2.75,50,63,50,38,13,25,63,38,75,10.25,4.75,1.95,3.40,3.75,1.28,1.90,3.25,6.25,1.75,2.00,Dhamak Club Stadium (Khamis Mushait)
1730484000,Nov 01 2024 - 6:00pm,complete,N/A,Al Nassr,Al Hilal,Felix Zwayer,9,2.00,3.00,1.92,2.00,1,1,2,1,1,0,"1","77",5,6,5,0,4,0,3,2,0,4,11,12,4,4,5,7,15,16,51,49,2.19,1.73,1.14,1.32,3.00,50,100,63,13,13,38,75,50,88,13.75,3.25,2.88,3.80,2.20,1.11,1.38,1.90,3.00,1.30,3.10,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1730558100,Nov 02 2024 - 2:35pm,complete,N/A,Al Fateh,Al Feiha,Ahmad Al Rumaikhani,9,1.00,0.50,1.15,1.08,1,1,2,1,0,1,"54","45'4",2,8,0,0,3,0,0,0,2,1,13,9,5,5,4,1,15,18,44,56,1.11,1.15,1.19,1.05,2.50,50,63,50,25,13,13,63,50,88,7.50,3.75,2.20,3.45,3.10,1.28,1.85,3.25,6.00,1.67,2.05,Al Fateh Club Stadium (Al-Hofuf)
1730559300,Nov 02 2024 - 2:55pm,complete,N/A,Al Taawon,Al Kholood,Khaled Al Teris,N/A,2.50,1.00,1.54,0.85,1,1,2,2,1,1,"32","18",4,3,1,0,3,0,0,1,0,3,13,18,5,4,6,11,5,12,69,31,1.45,1.18,1.43,1.51,1.88,38,63,13,13,0,0,63,13,100,9.50,4.75,1.67,3.70,5.00,1.30,2.00,3.55,7.00,1.90,1.77,N/A
1730570400,Nov 02 2024 - 6:00pm,complete,N/A,Al Ittifaq,Al Quadisiya,Anastasios Sidiropoulos,N/A,0.75,1.00,0.75,1.77,0,2,2,2,0,2,"","12,45'3",5,3,3,0,3,0,1,2,0,3,14,10,6,3,5,4,11,15,44,56,1.34,1.42,1.46,0.91,2.25,38,50,50,25,13,25,63,50,75,9.25,3.75,2.88,3.20,2.45,1.33,2.00,3.50,7.00,1.73,1.95,N/A
1730989800,Nov 07 2024 - 2:30pm,complete,N/A,Al Quadisiya,Al Feiha,Cláudio Filipe Ruivo Pereira,10,2.25,0.60,2.23,1.08,2,0,2,2,2,0,"4,44","",4,6,2,0,6,0,1,1,2,4,9,12,6,5,1,5,16,12,55,45,1.50,1.13,1.12,1.24,2.00,33,55,45,10,0,0,80,45,65,10.40,5.55,1.43,4.52,6.52,1.22,1.69,2.70,5.00,1.83,1.83,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1730991600,Nov 07 2024 - 3:00pm,complete,N/A,Al Kholood,Al Shabab,N/A,10,0.50,2.25,1.54,1.62,0,2,2,0,0,0,"","58,75",3,4,0,0,1,0,0,0,0,1,4,8,0,4,2,3,9,11,42,58,1.26,0.94,0.51,1.13,3.13,38,50,50,38,38,38,63,50,88,5.25,4.25,3.73,3.47,1.87,1.30,1.89,3.35,6.25,1.73,1.95,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1730998800,Nov 07 2024 - 5:00pm,complete,N/A,Al Orubah,Al Ittihad,Khaled Al Teris,10,2.00,2.25,1.15,1.92,0,2,2,1,0,1,"","25,52",2,5,0,0,1,0,0,0,0,1,12,8,5,5,5,1,11,22,27,73,1.07,1.16,1.27,1.05,1.96,25,42,42,13,0,13,59,29,71,8.17,5.25,7.31,5.22,1.34,1.14,1.48,2.21,3.75,1.70,2.00,Al-Jouf University Stadium (Sakākā (Sakakah))
1731077100,Nov 08 2024 - 2:45pm,complete,N/A,Al Hilal,Al Ittifaq,Urs Schnyder,10,3.00,2.00,2.38,1.93,3,1,4,1,1,0,"45'2,81,90'6","90'4",6,2,2,0,3,1,1,1,2,2,18,9,8,4,7,3,11,10,67,33,2.03,1.48,2.10,0.97,2.75,63,88,50,25,13,13,88,38,100,12.25,3.25,1.23,6.32,8.95,1.12,1.45,2.12,3.55,1.83,1.85,Kingdom Arena (Ar-Riyāḍ (Riyadh))
1731079200,Nov 08 2024 - 3:20pm,complete,N/A,Al Ahli,Al Raed,Sami Al Jires,10,1.75,1.40,2.08,0.77,2,0,2,0,0,0,"55,90'4","",5,6,4,0,3,0,1,3,2,1,22,8,9,5,8,2,21,6,64,36,2.37,1.13,2.20,0.96,3.13,58,90,55,33,23,43,100,45,90,8.75,4.65,1.24,5.95,9.47,1.15,1.50,2.26,4.00,1.85,1.83,King Abdullah Sports City (Jeddah)
1731085200,Nov 08 2024 - 5:00pm,complete,N/A,Al Riyadh,Al Nassr,Nikola Dabanović,10,1.50,2.50,1.46,2.23,0,1,1,1,0,1,"","41",3,6,2,0,1,0,1,1,0,1,10,18,3,11,7,3,14,9,34,66,1.13,2.00,1.14,2.10,3.50,63,88,88,38,25,25,75,88,88,11.25,4.50,8.48,6.45,1.24,1.12,1.45,2.11,3.65,1.83,1.85,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1731162600,Nov 09 2024 - 2:30pm,complete,N/A,Al Fateh,Al Khaleej,Faisal Alblwi,10,1.00,1.50,1.15,1.38,1,2,3,0,0,0,"90'9","55,87",4,2,3,0,4,0,2,1,1,3,15,14,6,6,5,4,15,14,56,44,1.13,1.19,1.61,1.35,2.90,65,78,45,35,23,10,90,45,88,7.10,2.30,2.50,3.33,2.73,1.33,2.02,3.55,7.00,1.73,1.95,Al Fateh Club Stadium (Al-Hofuf)
1731165300,Nov 09 2024 - 3:15pm,complete,N/A,Al Wahda,Dhamk,Mohammed Al Hoaish,10,1.00,0.00,0.86,0.69,2,3,5,1,0,1,"55,88","1,51,83",0,5,3,0,2,0,2,1,0,2,17,18,7,7,8,7,13,14,57,43,1.23,1.24,1.73,1.52,3.68,78,78,78,55,35,23,90,68,88,5.25,4.50,2.96,3.42,2.18,1.25,1.80,2.95,5.50,1.60,2.15,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1731171600,Nov 09 2024 - 5:00pm,complete,N/A,Al Taawon,Al Akhdoud,Shukri Al Hanfosh,10,2.20,1.00,1.54,1.08,1,0,1,0,0,0,"90'3","",3,3,2,0,4,0,0,2,2,2,8,14,4,5,2,6,16,15,59,41,1.44,1.77,0.83,1.36,2.53,58,78,25,25,13,35,78,13,90,10.30,5.10,2.05,3.27,3.40,1.36,2.03,3.75,7.50,1.83,1.85,Al Taawoun Club Stadium (Buraydah (Buraidah))
1732287000,Nov 22 2024 - 2:50pm,complete,N/A,Al Feiha,Al Ahli,Mohammed Al Hoaish,11,1.00,0.80,0.92,1.69,0,1,1,1,0,1,"","21",1,6,1,0,2,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18,1.32,0.00,0.00,2.55,35,70,35,25,25,38,70,45,68,8.95,4.20,5.75,5.00,1.44,1.17,1.57,2.45,4.33,1.80,1.91,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1732287900,Nov 22 2024 - 3:05pm,complete,N/A,Al Akhdoud,Al Shabab,N/A,11,0.80,2.40,0.69,1.62,1,1,2,1,0,1,"49","45'3",2,5,4,0,2,0,1,3,1,1,12,16,4,7,5,5,14,8,34,66,1.24,0.98,1.09,1.66,1.90,10,50,40,10,0,10,40,40,70,7.40,4.80,3.40,3.40,1.95,1.30,2.00,3.50,7.00,1.83,1.83,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1732294800,Nov 22 2024 - 5:00pm,complete,N/A,Al Nassr,Al Quadisiya,Sergey Ivanov,11,1.80,1.40,1.92,1.77,1,2,3,2,1,1,"32","37,50",8,4,1,0,3,0,0,1,1,2,11,6,4,4,7,2,9,21,66,34,1.93,1.29,0.00,0.00,2.10,50,80,30,10,0,30,70,30,80,12.40,4.60,1.48,4.50,5.75,1.19,1.60,2.54,4.41,1.80,1.91,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1732368000,Nov 23 2024 - 1:20pm,complete,N/A,Al Raed,Al Orubah,Majed Al Shamrani,11,1.00,0.67,0.62,0.85,3,1,4,3,2,1,"18,24,58","11",0,2,3,0,1,0,1,2,0,1,4,7,3,2,1,5,10,7,47,53,0.80,0.96,0.00,0.00,3.29,63,88,79,38,17,34,63,63,100,7.92,5.08,2.05,3.50,3.20,1.30,1.95,3.50,6.50,1.80,1.91,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1732374900,Nov 23 2024 - 3:15pm,complete,N/A,Al Wahda,Al Taawon,N/A,11,0.83,0.25,0.86,1.31,1,0,1,1,1,0,"41","",0,11,1,0,1,0,1,0,0,1,14,30,5,6,7,11,9,11,32,68,1.32,0.99,1.20,1.92,3.17,67,79,67,46,17,9,79,59,88,6.00,6.25,3.65,3.65,1.88,1.22,1.70,2.85,5.00,1.62,2.20,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1732381200,Nov 23 2024 - 5:00pm,complete,N/A,Al Khaleej,Al Hilal,Andris Treimanis,N/A,1.40,2.60,1.15,2.00,3,2,5,3,1,2,"45,47,85","12,37",2,11,2,0,0,0,1,1,0,0,6,11,3,6,3,5,12,13,40,60,1.32,1.63,0.00,0.00,2.60,30,70,60,20,10,30,50,50,80,11.20,4.20,8.90,5.70,1.26,1.12,1.44,2.09,3.75,1.80,1.91,N/A
1732455600,Nov 24 2024 - 1:40pm,complete,N/A,Dhamk,Al Kholood,N/A,11,1.60,1.00,1.46,0.85,2,1,3,2,1,1,"24,67","45'4",4,2,3,1,3,0,0,4,2,1,14,10,6,5,6,4,20,10,46,54,1.55,1.26,1.38,1.23,2.40,60,60,40,40,0,30,70,30,80,10.40,4.20,1.91,3.51,3.53,1.28,1.90,3.30,4.00,1.80,1.91,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1732459200,Nov 24 2024 - 2:40pm,complete,N/A,Al Riyadh,Al Ittifaq,Ahmad Al Rumaikhani,11,1.20,1.60,1.46,1.93,0,0,0,0,0,0,"","",3,6,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.13,1.38,0.00,0.00,2.40,60,70,50,20,0,0,80,50,80,8.20,5.00,2.88,3.40,2.25,1.33,2.05,3.60,7.00,1.83,1.83,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1732467600,Nov 24 2024 - 5:00pm,complete,N/A,Al Ittihad,Al Fateh,Sultan Al-Harbi,11,3.00,0.00,2.85,0.62,2,0,2,0,0,0,"58,90","",8,4,1,0,3,0,1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.23,0.00,0.00,3.23,53,78,65,30,20,20,78,65,90,11.20,3.85,1.25,6.00,9.50,1.16,1.53,2.26,4.00,2.10,1.67,Prince Abdullah al-Faisal Stadium (Jeddah)
1732805100,Nov 28 2024 - 2:45pm,complete,N/A,Al Feiha,Al Orubah,Abdulrahman Al Sultan,12,0.80,0.57,0.92,0.85,0,1,1,0,0,0,"","90",12,4,1,1,3,0,1,1,0,3,16,11,4,5,6,5,12,11,69,31,1.18,0.96,1.45,1.16,3.43,49,90,63,49,35,66,100,42,80,7.18,3.51,1.83,3.37,4.00,1.31,1.97,3.45,6.22,1.80,1.85,Al Majma'ah Sports City Stadium (Al Majma'ah)
1732806300,Nov 28 2024 - 3:05pm,complete,N/A,Al Akhdoud,Al Kholood,Faisal Alblwi,12,0.83,0.83,0.69,0.85,1,2,3,1,0,1,"62","25,90'5",4,6,2,0,3,0,1,1,2,1,19,14,5,6,9,4,15,12,59,41,1.21,1.26,1.60,1.31,2.17,50,67,42,17,0,25,59,25,75,9.17,5.00,1.89,3.52,3.62,1.27,1.84,3.14,5.89,1.73,1.95,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1732813200,Nov 28 2024 - 5:00pm,complete,N/A,Al Fateh,Al Riyadh,N/A,12,0.83,1.60,1.15,1.15,1,2,3,1,1,0,"45'3","61,81",7,6,3,0,3,0,2,1,3,0,13,14,6,6,5,5,14,13,48,52,1.22,1.38,1.53,1.45,3.02,72,82,55,29,19,29,64,55,90,9.07,3.77,2.26,3.26,2.96,1.33,1.97,3.55,7.00,1.73,1.95,Al Fateh Club Stadium (Al-Hofuf)
1732890300,Nov 29 2024 - 2:25pm,complete,N/A,Al Quadisiya,Al Khaleej,Matthew Conger,12,2.40,1.80,2.23,1.38,1,0,1,0,0,0,"90'5","",5,2,1,0,0,0,0,1,0,0,22,5,5,2,11,3,10,6,58,42,1.43,1.22,1.87,0.64,2.50,40,70,50,20,10,10,90,50,60,8.80,4.60,1.48,3.83,6.30,1.28,1.83,3.25,6.25,1.93,1.75,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1732891200,Nov 29 2024 - 2:40pm,complete,N/A,Al Nassr,Dhamk,Benoît Bastien,12,1.50,0.60,1.92,0.69,2,0,2,1,1,0,"17,79","",4,6,2,0,3,1,1,1,1,3,17,12,4,6,8,4,22,12,61,39,1.93,1.29,1.53,1.26,3.17,74,90,57,30,30,27,92,49,90,10.47,3.77,1.20,6.29,8.84,1.12,1.44,2.10,3.55,1.85,1.80,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1732899600,Nov 29 2024 - 5:00pm,complete,N/A,Al Ahli,Al Wahda,Esteban Ostojich,12,2.00,0.25,2.08,0.67,1,0,1,0,0,0,"55","",6,4,1,0,0,0,1,0,0,0,14,6,6,4,6,2,18,14,54,46,2.33,1.39,1.57,0.97,3.75,68,100,58,48,23,23,78,68,100,10.10,3.85,1.17,6.89,9.38,1.10,1.39,2.05,3.08,1.93,1.75,Prince Abdullah al-Faisal Stadium (Jeddah)
1732972800,Nov 30 2024 - 1:20pm,complete,N/A,Al Raed,Al Taawon,Mohammed Khled Al Hoish,12,1.40,0.20,0.62,1.31,0,1,1,0,0,0,"","78",2,8,3,0,3,0,1,2,1,2,5,9,3,5,1,2,13,14,43,57,0.80,1.17,0.66,1.13,2.60,60,70,60,30,0,10,60,50,80,8.40,6.00,3.70,3.35,2.00,1.38,2.15,4.20,8.00,1.90,1.77,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1732976700,Nov 30 2024 - 2:25pm,complete,N/A,Al Ittifaq,Al Ittihad,Sami Al Jires,12,0.60,2.40,0.75,1.92,0,4,4,1,0,1,"","35,53,66,70",6,5,3,0,2,0,2,1,1,1,19,13,6,8,9,3,11,11,43,57,1.37,1.13,1.70,1.56,2.30,30,60,40,20,10,30,70,30,70,9.60,4.00,4.33,3.90,1.73,1.20,1.62,2.60,4.50,1.60,2.15,EGO Stadium (Ad Dammām (Dammam))
1732986000,Nov 30 2024 - 5:00pm,complete,N/A,Al Shabab,Al Hilal,Halil Umut Meler,12,1.80,2.17,1.92,2.00,1,2,3,2,1,1,"6","14,62",6,3,3,1,1,1,2,2,1,1,17,10,6,6,7,2,15,7,47,53,1.56,1.63,1.66,1.27,3.04,64,80,72,27,17,35,72,54,82,11.90,4.47,5.75,4.33,1.48,1.20,1.67,2.70,5.00,1.77,1.91,Al-Shabab Club Stadium (Riyadh)
1733411400,Dec 05 2024 - 3:10pm,complete,N/A,Dhamk,Al Feiha,Raed Al Zahrani,13,1.83,0.50,1.46,1.08,2,2,4,1,1,0,"6,67","58,70",4,11,1,1,4,0,0,2,2,2,15,18,6,6,5,7,10,11,38,62,1.52,1.15,1.39,1.80,2.42,50,67,50,34,0,34,75,33,75,9.67,5.83,1.92,3.62,3.41,1.28,1.86,3.25,6.00,1.73,1.95,Dhamak Club Stadium (Khamis Mushait)
1733411700,Dec 05 2024 - 3:15pm,complete,N/A,Al Wahda,Al Akhdoud,Sami Al Jires,13,1.14,0.80,0.86,1.08,2,3,5,4,1,3,"5,58","32,36,40",4,4,2,0,2,0,1,1,0,2,12,18,7,7,3,9,9,16,65,35,1.30,1.69,1.43,1.75,3.12,66,66,56,49,25,27,73,39,93,7.94,5.51,2.66,3.31,2.44,1.25,1.82,3.10,5.75,1.65,2.15,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1733418000,Dec 05 2024 - 5:00pm,complete,N/A,Al Shabab,Al Fateh,Majed Al Shamrani,13,1.50,0.00,1.92,0.62,2,2,4,0,0,0,"54,57","51,80",8,5,2,0,1,0,1,1,0,1,31,15,10,6,14,6,18,8,62,38,1.58,1.23,2.69,1.36,2.35,44,74,54,9,0,17,64,47,92,11.50,5.57,1.48,4.17,5.53,1.22,1.74,2.69,4.65,1.85,1.83,Al-Shabab Club Stadium (Riyadh)
